Store,Product Type,Brand,Product Name,Price,Features,Specification,Reviewer Name,Review Date,Rating,Reviewer Comment
Jumia Nigeria,Phones,Samsung,"Samsung GALAXY S20 6.2"" 5G (12PM+64PM) SINGLE SIM 128/8GB 4000mAh",320000,BOX CONTENTS:    1* Samsung Galaxy Phone    1* USB-C type cable    1* Charger Head    1* Documentation/User Manual    1* Sim Ejector tool,SKU: SA948MP3KXF0TNAFAMZProduct Line: MVISTA TECHNOLOGYModel: S20 Weight (kg): 0.1Color: COSMIC GRAYMain Material: metal,Bitrus,10-02-2025,4 out of 5,"It was OK just that there's no external stirage Everything was as expected but I doubt if it is new and there's no option for external storage, SD card, as stated in the specifications. But every other thing worth it"
Jumia Nigeria,Phones,Samsung,"Samsung GALAXY S20 6.2"" 5G (12PM+64PM) SINGLE SIM 128/8GB 4000mAh",320000,BOX CONTENTS:    1* Samsung Galaxy Phone    1* USB-C type cable    1* Charger Head    1* Documentation/User Manual    1* Sim Ejector tool,SKU: SA948MP3KXF0TNAFAMZProduct Line: MVISTA TECHNOLOGYModel: S20 Weight (kg): 0.1Color: COSMIC GRAYMain Material: metal,Angelo,13-11-2024,5 out of 5,"WONDERFUL I love it, smaller than I expected but the product is wonderful, SHARP CAMERA, SMOOTH AND currently having a wonderful experience"
Jumia Nigeria,Phones,Samsung,"Samsung GALAXY S20 6.2"" 5G (12PM+64PM) SINGLE SIM 128/8GB 4000mAh",320000,BOX CONTENTS:    1* Samsung Galaxy Phone    1* USB-C type cable    1* Charger Head    1* Documentation/User Manual    1* Sim Ejector tool,SKU: SA948MP3KXF0TNAFAMZProduct Line: MVISTA TECHNOLOGYModel: S20 Weight (kg): 0.1Color: COSMIC GRAYMain Material: metal,Imuetiyan,13-11-2024,1 out of 5,very dissatisfied The speaker and charging port had issues under a week
