Store,Product Type,Brand,Product Name,Price,Features,Specification,Reviewer Name,Review Date,Rating,Reviewer Comment
Jumia Nigeria,Phones,XIAOMI,"XIAOMI Redmi Note 13 Pro+ 5G 6.67"" 8GB RAM/256GB ROM Android13 -Black",627622,"Display Type AMOLED, 120Hz, 1200 nits (peak)
Size 6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
OS Android 13
Chipset Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
CPU Octa-core (2×2.0 GHz Cortex-A78 & 6×1.8 GHz Cortex-A55)
GPU Adreno 619
Memory Card slot microSDXC (uses shared SIM slot)
Internal  256GB 8GB RAM
Main Camera Triple 48 MP, f/1.8, (wide), PDAF,8MP, f/2.2, (ultrawide),2MP, f/2.4, (macro)
Features Dual-LED dual-tone flash, HDR, panorama
Selfie Camera Single 13MP, f/2.5, (wide)",SKU: XI363MP3CXQNRNAFAMZProduct Line: Best service Raya distribution NIG LTD - ACModel: Redmi Note 13 Pro+Weight (kg): 0.5Color: BlackProduct Type: SmartphonesShop Type: Jumia Mall,UMAR,25-09-2024,5 out of 5,Top notch! Redmi Note 13 Pro Plus is century phone.
Jumia Nigeria,Phones,XIAOMI,"XIAOMI Redmi Note 13 Pro+ 5G 6.67"" 8GB RAM/256GB ROM Android13 -Black",627622,"Display Type AMOLED, 120Hz, 1200 nits (peak)
Size 6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
OS Android 13
Chipset Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
CPU Octa-core (2×2.0 GHz Cortex-A78 & 6×1.8 GHz Cortex-A55)
GPU Adreno 619
Memory Card slot microSDXC (uses shared SIM slot)
Internal  256GB 8GB RAM
Main Camera Triple 48 MP, f/1.8, (wide), PDAF,8MP, f/2.2, (ultrawide),2MP, f/2.4, (macro)
Features Dual-LED dual-tone flash, HDR, panorama
Selfie Camera Single 13MP, f/2.5, (wide)",SKU: XI363MP3CXQNRNAFAMZProduct Line: Best service Raya distribution NIG LTD - ACModel: Redmi Note 13 Pro+Weight (kg): 0.5Color: BlackProduct Type: SmartphonesShop Type: Jumia Mall,Michael,12-08-2024,4 out of 5,I like it. A good phone with great inbuilt technological features. My only complaint is that the battery runs down too quickly probably due to long period of usage per time. Overall performance is commendable too.
Jumia Nigeria,Phones,XIAOMI,"XIAOMI Redmi Note 13 Pro+ 5G 6.67"" 8GB RAM/256GB ROM Android13 -Black",627622,"Display Type AMOLED, 120Hz, 1200 nits (peak)
Size 6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
OS Android 13
Chipset Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
CPU Octa-core (2×2.0 GHz Cortex-A78 & 6×1.8 GHz Cortex-A55)
GPU Adreno 619
Memory Card slot microSDXC (uses shared SIM slot)
Internal  256GB 8GB RAM
Main Camera Triple 48 MP, f/1.8, (wide), PDAF,8MP, f/2.2, (ultrawide),2MP, f/2.4, (macro)
Features Dual-LED dual-tone flash, HDR, panorama
Selfie Camera Single 13MP, f/2.5, (wide)",SKU: XI363MP3CXQNRNAFAMZProduct Line: Best service Raya distribution NIG LTD - ACModel: Redmi Note 13 Pro+Weight (kg): 0.5Color: BlackProduct Type: SmartphonesShop Type: Jumia Mall,Emmanuel,13-06-2024,5 out of 5,"Good Phone Sharp Camera, strong Phone
And Very fast... The charging is top"
Jumia Nigeria,Phones,XIAOMI,"XIAOMI Redmi Note 13 Pro+ 5G 6.67"" 8GB RAM/256GB ROM Android13 -Black",627622,"Display Type AMOLED, 120Hz, 1200 nits (peak)
Size 6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
OS Android 13
Chipset Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
CPU Octa-core (2×2.0 GHz Cortex-A78 & 6×1.8 GHz Cortex-A55)
GPU Adreno 619
Memory Card slot microSDXC (uses shared SIM slot)
Internal  256GB 8GB RAM
Main Camera Triple 48 MP, f/1.8, (wide), PDAF,8MP, f/2.2, (ultrawide),2MP, f/2.4, (macro)
Features Dual-LED dual-tone flash, HDR, panorama
Selfie Camera Single 13MP, f/2.5, (wide)",SKU: XI363MP3CXQNRNAFAMZProduct Line: Best service Raya distribution NIG LTD - ACModel: Redmi Note 13 Pro+Weight (kg): 0.5Color: BlackProduct Type: SmartphonesShop Type: Jumia Mall,IFEDAYO,03-04-2024,5 out of 5,Love it Awesome device
Jumia Nigeria,Phones,XIAOMI,"XIAOMI Redmi Note 13 Pro+ 5G 6.67"" 8GB RAM/256GB ROM Android13 -Black",627622,"Display Type AMOLED, 120Hz, 1200 nits (peak)
Size 6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
OS Android 13
Chipset Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
CPU Octa-core (2×2.0 GHz Cortex-A78 & 6×1.8 GHz Cortex-A55)
GPU Adreno 619
Memory Card slot microSDXC (uses shared SIM slot)
Internal  256GB 8GB RAM
Main Camera Triple 48 MP, f/1.8, (wide), PDAF,8MP, f/2.2, (ultrawide),2MP, f/2.4, (macro)
Features Dual-LED dual-tone flash, HDR, panorama
Selfie Camera Single 13MP, f/2.5, (wide)",SKU: XI363MP3CXQNRNAFAMZProduct Line: Best service Raya distribution NIG LTD - ACModel: Redmi Note 13 Pro+Weight (kg): 0.5Color: BlackProduct Type: SmartphonesShop Type: Jumia Mall,Emmanuel Ikechukwu,02-04-2024,5 out of 5,Awesome A very good buy! The charging speed is excellent.
Jumia Nigeria,Phones,XIAOMI,"XIAOMI Redmi Note 13 Pro+ 5G 6.67"" 8GB RAM/256GB ROM Android13 -Black",627622,"Display Type AMOLED, 120Hz, 1200 nits (peak)
Size 6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
OS Android 13
Chipset Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
CPU Octa-core (2×2.0 GHz Cortex-A78 & 6×1.8 GHz Cortex-A55)
GPU Adreno 619
Memory Card slot microSDXC (uses shared SIM slot)
Internal  256GB 8GB RAM
Main Camera Triple 48 MP, f/1.8, (wide), PDAF,8MP, f/2.2, (ultrawide),2MP, f/2.4, (macro)
Features Dual-LED dual-tone flash, HDR, panorama
Selfie Camera Single 13MP, f/2.5, (wide)",SKU: XI363MP3CXQNRNAFAMZProduct Line: Best service Raya distribution NIG LTD - ACModel: Redmi Note 13 Pro+Weight (kg): 0.5Color: BlackProduct Type: SmartphonesShop Type: Jumia Mall,Omoniyi,19-03-2024,4 out of 5,"Amazing phone Just that battery are likely to drain quick if you're using 5g
For better experience, make sure you're on battery saver. Aside that the phone is perfect"
